NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MAPK8	99	2.257901430130005	0.23157875	Yes	
row_1	NFATC4	127	2.0808918476104736	0.44934818	Yes	
row_2	MAPK14	957	0.9656177163124084	0.4951716	Yes	
row_3	JUN	1342	0.794683575630188	0.5530585	Yes	
row_4	PRKCE	2145	0.5613913536071777	0.55805045	Yes	
row_5	CTF1	2398	0.5058124661445618	0.5943821	Yes	
row_6	MYEF2	2418	0.5019611120223999	0.64606863	Yes	
row_7	FOS	2910	0.40575939416885376	0.65567446	Yes	
row_8	MAPK1	3911	0.2553938329219818	0.6149808	No	
row_9	STAT3	5749	0.07319724559783936	0.49844095	No	
row_10	MAP2K3	5838	0.06661991775035858	0.49951854	No	
row_11	EDN1	6092	0.04730502888560295	0.4873964	No	
row_12	PRKCB	6191	0.039267003536224365	0.484911	No	
row_13	MAPK11	8744	-0.14924702048301697	0.32803026	No	
row_14	CAMK2D	9623	-0.22302645444869995	0.29217362	No	
row_15	PPP3CA	10008	-0.2569061517715454	0.29330906	No	
row_16	RAC1	10358	-0.2910257875919342	0.3004127	No	
