NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RPL18A	152	2.162087917327881	0.019386379	Yes	
row_1	RPS9	220	1.9743773937225342	0.041970924	Yes	
row_2	RPL10	358	1.7426620721817017	0.0566117	Yes	
row_3	RPS28	392	1.6986372470855713	0.07771735	Yes	
row_4	RPS27	416	1.6664422750473022	0.09906026	Yes	
row_5	RPL13	426	1.6523481607437134	0.12116117	Yes	
row_6	RPS3	474	1.605214238166809	0.1400309	Yes	
row_7	FAU	496	1.5739177465438843	0.16023797	Yes	
row_8	RPLP0	576	1.4883899688720703	0.17532648	Yes	
row_9	RPL23A	579	1.4863507747650146	0.1956215	Yes	
row_10	RPS21	634	1.444065809249878	0.21180028	Yes	
row_11	EEF1D	647	1.4335103034973145	0.23068915	Yes	
row_12	RPL3	736	1.3537646532058716	0.24331532	Yes	
row_13	RPL13A	796	1.3066703081130981	0.2572656	Yes	
row_14	RPS19	815	1.2954676151275635	0.2738491	Yes	
row_15	RPS25	824	1.290390133857727	0.2910426	Yes	
row_16	RPL7A	855	1.2735522985458374	0.30650908	Yes	
row_17	RPL21	856	1.2731125354766846	0.32400894	Yes	
row_18	RPL36	876	1.264039397239685	0.34009245	Yes	
row_19	RPS27A	909	1.2427287101745605	0.3549993	Yes	
row_20	RPS16	942	1.2211638689041138	0.36960968	Yes	
row_21	EEF1A1P5	952	1.2147849798202515	0.385696	Yes	
row_22	RPL18	1012	1.1861647367477417	0.3979898	Yes	
row_23	RPL28	1048	1.167133092880249	0.41165358	Yes	
row_24	RPL36A	1083	1.154997706413269	0.42521852	Yes	
row_25	RPL39	1119	1.1371757984161377	0.43847048	Yes	
row_26	EEF1A1	1242	1.085121512413025	0.44509262	Yes	
row_27	RPSA	1267	1.0764312744140625	0.4582574	Yes	
row_28	EEF1G	1371	1.028563380241394	0.46539372	Yes	
row_29	RPL27	1390	1.0208773612976074	0.4782028	Yes	
row_30	EEF2	1486	0.9835359454154968	0.485264	Yes	
row_31	RPS8	1495	0.9804320931434631	0.49819693	Yes	
row_32	RPS14	1514	0.9723171591758728	0.5103385	Yes	
row_33	RPS15	1559	0.9557430148124695	0.5204847	Yes	
row_34	RPL14	1623	0.9317111372947693	0.529009	Yes	
row_35	RPL30	1655	0.9205604791641235	0.5395553	Yes	
row_36	RPLP1	1674	0.9149071574211121	0.55090773	Yes	
row_37	RPS2	1795	0.8776231408119202	0.5548136	Yes	
row_38	RPL35	1985	0.816703200340271	0.55319136	Yes	
row_39	UBA52	2025	0.8072345852851868	0.56163615	Yes	
row_40	RPL8	2041	0.8025227189064026	0.5716477	Yes	
row_41	RPL41	2200	0.7607738375663757	0.5713641	Yes	
row_42	RPL32	2443	0.7003329992294312	0.5645393	Yes	
row_43	RPS23	2504	0.6851349472999573	0.56987816	Yes	
row_44	RPS11	2564	0.6739974021911621	0.57513183	Yes	
row_45	RPL39L	2636	0.6534779071807861	0.5792877	Yes	
row_46	RPL4	2774	0.622509777545929	0.5785312	Yes	
row_47	RPLP2	2797	0.6174941062927246	0.58552355	Yes	
row_48	RPL17	2838	0.6106216311454773	0.5911977	Yes	
row_49	RPL26L1	2839	0.6105778217315674	0.59959054	Yes	
row_50	RPL24	2844	0.6092458367347717	0.6076932	Yes	
row_51	EEF1B2	2856	0.6071745157241821	0.6152914	Yes	
row_52	RPL7	2914	0.5959720015525818	0.6196086	Yes	
row_53	RPS13	3063	0.5685703754425049	0.61736286	Yes	
row_54	RPL35A	3090	0.5627759099006653	0.6233311	Yes	
row_55	RPL10A	3110	0.5579591989517212	0.629709	Yes	
row_56	RPL11	3152	0.5497803092002869	0.6344789	Yes	
row_57	RPS3A	3202	0.5424332022666931	0.638604	Yes	
row_58	RPS18	3207	0.5414394736289978	0.64577454	Yes	
row_59	RPS5	3246	0.5335795879364014	0.65052575	Yes	
row_60	RPL26	3255	0.532448947429657	0.6573008	Yes	
row_61	RPS15A	3399	0.5087020397186279	0.654572	Yes	
row_62	RPL27A	3463	0.5001499056816101	0.6571641	Yes	
row_63	RPL12	3469	0.4984784722328186	0.66367614	Yes	
row_64	RPL34	3759	0.44948798418045044	0.65020823	No	
row_65	RPS20	3816	0.43781763315200806	0.6524194	No	
row_66	RPS10	3990	0.41132476925849915	0.64631265	No	
row_67	RPL29	4129	0.39422452449798584	0.6423502	No	
row_68	RPL5	4240	0.37826988101005554	0.64007187	No	
row_69	RPS12	4657	0.32056406140327454	0.6161982	No	
row_70	RPS4X	4683	0.3178572356700897	0.6188679	No	
row_71	RPS29	4729	0.31230610609054565	0.6201016	No	
row_72	RPL31	4828	0.29881376028060913	0.61754686	No	
row_73	RPL36AL	4993	0.2793479561805725	0.61023784	No	
row_74	RPL6	5005	0.27838796377182007	0.61331666	No	
row_75	RPL19	5038	0.2738341689109802	0.61490536	No	
row_76	RPS26	5212	0.25545093417167664	0.606656	No	
row_77	RPL37	5358	0.23588955402374268	0.6000412	No	
row_78	RPS7	5596	0.21073082089424133	0.5868264	No	
row_79	RPL38	5765	0.19516858458518982	0.57808834	No	
row_80	RPS24	6106	0.16022861003875732	0.55717725	No	
row_81	RPS6	6510	0.11846432089805603	0.5314093	No	
row_82	RPL37A	6546	0.11533286422491074	0.5306153	No	
row_83	RPS17	6757	0.09494008868932724	0.51764435	No	
row_84	EEF1A2	9578	-0.14527635276317596	0.32793492	No	
row_85	RPL23	9601	-0.14873245358467102	0.3284838	No	
