NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SIX4	2219	0.7555450797080994	-0.07102642	No	
row_1	UQCC2	4262	0.3752618730068207	-0.16987303	No	
row_2	SIRT2	6414	0.12983155250549316	-0.3017731	No	
row_3	TBX1	7688	0.016367774456739426	-0.3861612	No	
row_4	DDX5	7960	-0.004013365134596825	-0.40407065	No	
row_5	KAT8	8152	-0.018410699442029	-0.4150627	No	
row_6	EPHB1	8560	-0.051820240914821625	-0.43716827	No	
row_7	AKIRIN1	8666	-0.06154933199286461	-0.4378297	No	
row_8	GPC1	11793	-0.45908379554748535	-0.601223	No	
row_9	RBM24	13074	-0.760236382484436	-0.6082482	Yes	
row_10	DDX17	13240	-0.8140134215354919	-0.5342321	Yes	
row_11	MYOCD	13467	-0.8962528109550476	-0.45573646	Yes	
row_12	MEF2C	14414	-1.5684218406677246	-0.35560498	Yes	
row_13	KLHL41	14470	-1.657318353652954	-0.18590781	Yes	
row_14	NR1D2	14652	-1.9887055158615112	0.009942601	Yes	
